42.35007,-71.07737
42.34928,-71.07703
42.3427,-71.08511
42.34131,-71.08671
42.33789,-71.09509
42.33592,-71.10022
42.33401,-71.10517
42.333534,-71.106069
42.3333,-71.10714
42.33317,-71.11009
42.33194,-71.11202
42.33153,-71.11191
42.32898,-71.11075
42.32903,-71.11064
