42.320688,-71.052264
42.319562,-71.0522
42.31506,-71.051894
42.314171,-71.051985
42.313041,-71.052409
42.311343,-71.053165
42.309403,-71.053959
42.307356,-71.05456
42.304579,-71.055306
42.303031,-71.05559
42.301956,-71.055547
42.300706,-71.055096
42.299667,-71.054302
42.298802,-71.053331
42.29381,-71.047704
42.283056,-71.035591
42.281437,-71.033757
42.28042,-71.033006
42.278007,-71.032072
42.277023,-71.031482
42.275832,-71.030227
42.271712,-71.02586
42.268616,-71.022599
42.266488,-71.020314
42.262653,-71.016247
42.259469,-71.012857
42.255856,-71.009037
42.253347,-71.006377
42.252648,-71.005744
42.252251,-71.005433
42.249424,-71.003963
42.247978,-71.003469
42.244904,-71.003995
42.240623,-71.005079
42.234078,-71.006752
42.232124,-71.007117
42.230583,-71.006913
42.228946,-71.006269
42.227493,-71.005272
42.221129,-71.001012
42.22039,-71.000594
42.218348,-70.999939
42.216091,-71.000079
42.207183,-71.001463
