added_route_id,trip_id
743,45976625
741,45976628
742,45976628
743,45976628
741,45976647
742,45976647
743,45976647
741,45976679
742,45976679
743,45976679
741,45976693
742,45976693
743,45976693
741,45976711
742,45976711
743,45976711
741,45976712
742,45976712
743,45976712
741,45976743
742,45976743
743,45976743
741,45976761
742,45976761
743,45976761
741,45976807
742,45976807
743,45976807
741,45976809
742,45976809
743,45976809
741,45982923
742,45982923
743,45982923
741,45982935
742,45982935
743,45982935
741,45982936
742,45982936
743,45982936
741,45982937
742,45982937
743,45982937
741,45982938
742,45982938
743,45982938
741,45982939
742,45982939
743,45982939
741,45982940
742,45982940
743,45982940
741,45982941
742,45982941
743,45982941
741,45982942
742,45982942
743,45982942
741,45982943
742,45982943
743,45982943
741,45982944
742,45982944
743,45982944
741,45982945
742,45982945
743,45982945
741,45982946
742,45982946
743,45982946
741,45982947
742,45982947
743,45982947
741,45982953
742,45982953
743,45982953
741,45982965
742,45982965
743,45982965
741,45982972
742,45982972
743,45982972
741,45982973
742,45982973
743,45982973
741,45982981
742,45982981
743,45982981
741,45982991
742,45982991
743,45982991
741,45982992
742,45982992
743,45982992
741,45983000
742,45983000
743,45983000
741,45983001
742,45983001
743,45983001
741,45983009
742,45983009
743,45983009
741,45983019
742,45983019
743,45983019
741,45983027
742,45983027
743,45983027
741,45983138
742,45983138
743,45983138
741,45983161
742,45983161
743,45983161
741,45983171
742,45983171
743,45983171
741,45983172
742,45983172
743,45983172
741,45983173
742,45983173
743,45983173
741,45983174
742,45983174
743,45983174
741,45983175
742,45983175
743,45983175
741,45983397
742,45983397
743,45983397
741,45983400
742,45983400
743,45983400
741,45983401
742,45983401
743,45983401
741,45983402
742,45983402
743,45983402
741,45984145
742,45984145
743,45984145
741,45984147
742,45984147
743,45984147
741,45984151
742,45984151
743,45984151
741,45984155
742,45984155
743,45984155
741,45984156
742,45984156
743,45984156
741,45984162
742,45984162
743,45984162
741,45986765
742,45986765
743,45986765
741,45986767
742,45986767
743,45986767
741,45986769
742,45986769
743,45986769
741,45986771
742,45986771
743,45986771
741,45986773
742,45986773
743,45986773
741,45986775
742,45986775
743,45986775
741,45986777
742,45986777
743,45986777
741,45986779
742,45986779
743,45986779
741,45986781
742,45986781
743,45986781
741,45986783
742,45986783
743,45986783
741,45986785
742,45986785
743,45986785
741,45986787
742,45986787
743,45986787
741,45986789
742,45986789
743,45986789
741,45986791
742,45986791
743,45986791
741,45986793
742,45986793
743,45986793
741,45986795
742,45986795
743,45986795
741,45986797
742,45986797
743,45986797
741,45986799
742,45986799
743,45986799
741,45986801
742,45986801
743,45986801
741,45986803
742,45986803
743,45986803
741,45986805
742,45986805
743,45986805
741,45986807
742,45986807
743,45986807
741,45986809
742,45986809
743,45986809
741,45986811
742,45986811
743,45986811
741,45986813
742,45986813
743,45986813
741,45986815
742,45986815
743,45986815
741,45986817
742,45986817
743,45986817
741,45986818
742,45986818
743,45986818
741,45986821
742,45986821
743,45986821
741,45986823
742,45986823
743,45986823
741,45986825
742,45986825
743,45986825
741,45986827
742,45986827
743,45986827
741,45986828
742,45986828
743,45986828
741,45987003
742,45987003
743,45987003
741,45987004
742,45987004
743,45987004
741,45987005
742,45987005
743,45987005
741,45987006
742,45987006
743,45987006
741,45987007
742,45987007
743,45987007
741,45987008
742,45987008
743,45987008
741,45987009
742,45987009
743,45987009
741,45987539
742,45987539
743,45987539
741,45987541
742,45987541
743,45987541
741,45987543
742,45987543
743,45987543
741,45987544
742,45987544
743,45987544
741,45987545
742,45987545
743,45987545
741,45987546
742,45987546
743,45987546
741,45987548
742,45987548
743,45987548
741,45987551
742,45987551
743,45987551
741,45987562
742,45987562
743,45987562
741,45987566
742,45987566
743,45987566
741,45963901
742,45963901
743,45963901
741,45963903
742,45963903
743,45963903
741,45963905
742,45963905
743,45963905
741,45963907
742,45963907
743,45963907
741,45963909
742,45963909
743,45963909
741,45963911
742,45963911
743,45963911
741,45963913
742,45963913
743,45963913
741,45963915
742,45963915
743,45963915
741,45963917
742,45963917
743,45963917
741,45964057
742,45964057
743,45964057
741,45964059
742,45964059
743,45964059
741,45964061
742,45964061
743,45964061
741,45964063
742,45964063
743,45964063
741,45964065
742,45964065
743,45964065
741,45964067
742,45964067
743,45964067
741,45964069
742,45964069
743,45964069
741,45964071
742,45964071
743,45964071
741,45964073
742,45964073
743,45964073
741,45964095
742,45964095
743,45964095
741,45964097
742,45964097
743,45964097
741,45964099
742,45964099
743,45964099
741,45964101
742,45964101
743,45964101
741,45964103
742,45964103
743,45964103
741,45964105
742,45964105
743,45964105
741,45964107
742,45964107
743,45964107
741,45964109
742,45964109
743,45964109
741,45964111
742,45964111
743,45964111
741,45964113
742,45964113
743,45964113
741,45964266
742,45964266
743,45964266
741,45964268
742,45964268
743,45964268
741,45964270
742,45964270
743,45964270
741,45964272
742,45964272
743,45964272
741,45964274
742,45964274
743,45964274
741,45964276
742,45964276
743,45964276
741,45964278
742,45964278
743,45964278
741,45964280
742,45964280
743,45964280
741,45964282
742,45964282
743,45964282
741,45964284
742,45964284
743,45964284
741,45964335
742,45964335
743,45964335
741,45964337
742,45964337
743,45964337
741,45964339
742,45964339
743,45964339
741,45964341
742,45964341
743,45964341
741,45964343
742,45964343
743,45964343
741,45964345
742,45964345
743,45964345
741,45964347
742,45964347
743,45964347
741,45964349
742,45964349
743,45964349
741,45964351
742,45964351
743,45964351
741,45964353
742,45964353
743,45964353
741,45964355
742,45964355
743,45964355
741,45964421
742,45964421
743,45964421
741,45964423
742,45964423
743,45964423
741,45964425
742,45964425
743,45964425
741,45964427
742,45964427
743,45964427
741,45964429
742,45964429
743,45964429
741,45964431
742,45964431
743,45964431
741,45964433
742,45964433
743,45964433
741,45964435
742,45964435
743,45964435
741,45964437
742,45964437
743,45964437
741,45964441
742,45964441
743,45964441
741,45964443
742,45964443
743,45964443
741,45964445
742,45964445
743,45964445
741,45964447
742,45964447
743,45964447
741,45964449
742,45964449
743,45964449
741,45964451
742,45964451
743,45964451
741,45964453
742,45964453
743,45964453
741,45964455
742,45964455
743,45964455
741,45964457
742,45964457
743,45964457
741,45964459
742,45964459
743,45964459
741,45964468
742,45964468
743,45964468
741,45964470
742,45964470
743,45964470
741,45964472
742,45964472
743,45964472
741,45964474
742,45964474
743,45964474
741,45964476
742,45964476
743,45964476
741,45964478
742,45964478
743,45964478
741,45964480
742,45964480
743,45964480
741,45964482
742,45964482
743,45964482
741,45964484
742,45964484
743,45964484
741,45964486
742,45964486
743,45964486
741,45964488
742,45964488
743,45964488
741,45964511
742,45964511
743,45964511
741,45964513
742,45964513
743,45964513
741,45964515
742,45964515
743,45964515
741,45964517
742,45964517
743,45964517
741,45964519
742,45964519
743,45964519
741,45964521
742,45964521
743,45964521
741,45964523
742,45964523
743,45964523
741,45964525
742,45964525
743,45964525
741,45964527
742,45964527
743,45964527
741,45964529
742,45964529
743,45964529
741,45964531
742,45964531
743,45964531
741,45964535
742,45964535
743,45964535
741,45964537
742,45964537
743,45964537
741,45964539
742,45964539
743,45964539
741,45964541
742,45964541
743,45964541
741,45964543
742,45964543
743,45964543
741,45964545
742,45964545
743,45964545
741,45964547
742,45964547
743,45964547
741,45964549
742,45964549
743,45964549
741,45964562
742,45964562
743,45964562
741,45964564
742,45964564
743,45964564
741,45964566
742,45964566
743,45964566
741,45964568
742,45964568
743,45964568
741,45964570
742,45964570
743,45964570
741,45964572
742,45964572
743,45964572
741,45964574
742,45964574
743,45964574
741,45964576
742,45964576
743,45964576
741,45964583
742,45964583
743,45964583
741,45964585
742,45964585
743,45964585
741,45964587
742,45964587
743,45964587
741,45964589
742,45964589
743,45964589
741,45964591
742,45964591
743,45964591
741,45964593
742,45964593
743,45964593
741,45964595
742,45964595
743,45964595
741,45964597
742,45964597
743,45964597
741,45965002
742,45965002
743,45965002
741,45965003
742,45965003
743,45965003
741,45965004
742,45965004
743,45965004
741,45965005
742,45965005
743,45965005
741,45965006
742,45965006
743,45965006
741,45965014
742,45965014
743,45965014
741,45965020
742,45965020
743,45965020
741,45965282
742,45965282
743,45965282
741,45965306
742,45965306
743,45965306
741,45965321
742,45965321
743,45965321
741,45965496
742,45965496
743,45965496
741,45965498
742,45965498
743,45965498
741,45965551
742,45965551
743,45965551
741,45965627
742,45965627
743,45965627
741,45965633
742,45965633
743,45965633
741,45965646
742,45965646
743,45965646
741,45965664
742,45965664
743,45965664
741,45965683
742,45965683
743,45965683
741,45965702
742,45965702
743,45965702
741,45965703
742,45965703
743,45965703
741,45965733
742,45965733
743,45965733
741,45965744
742,45965744
743,45965744
741,45965796
742,45965796
743,45965796
741,45965804
742,45965804
743,45965804
741,45869526
742,45869526
743,45869526
741,45869538
742,45869538
743,45869538
741,45869539
742,45869539
743,45869539
741,45869540
742,45869540
743,45869540
741,45869541
742,45869541
743,45869541
741,45869542
742,45869542
743,45869542
741,45869543
742,45869543
743,45869543
741,45869544
742,45869544
743,45869544
741,45869545
742,45869545
743,45869545
741,45869546
742,45869546
743,45869546
741,45869547
742,45869547
743,45869547
741,45869548
742,45869548
743,45869548
741,45869549
742,45869549
743,45869549
741,45869550
742,45869550
743,45869550
741,45869559
742,45869559
743,45869559
741,45869576
742,45869576
743,45869576
741,45869585
742,45869585
743,45869585
741,45869587
742,45869587
743,45869587
741,45869588
742,45869588
743,45869588
741,45869601
742,45869601
743,45869601
741,45869613
742,45869613
743,45869613
741,45869617
742,45869617
743,45869617
741,45869625
742,45869625
743,45869625
741,45869632
742,45869632
743,45869632
741,45869643
742,45869643
743,45869643
741,45869656
742,45869656
743,45869656
741,45869666
742,45869666
743,45869666
741,45869821
742,45869821
743,45869821
741,45869844
742,45869844
743,45869844
741,45869853
742,45869853
743,45869853
741,45869854
742,45869854
743,45869854
741,45869855
742,45869855
743,45869855
741,45869871
742,45869871
743,45869871
741,45869872
742,45869872
743,45869872
741,45869873
742,45869873
743,45869873
741,45869874
742,45869874
743,45869874
741,45869875
742,45869875
743,45869875
741,45870097
742,45870097
743,45870097
741,45870100
742,45870100
743,45870100
741,45870101
742,45870101
743,45870101
741,45870102
742,45870102
743,45870102
741,45871435
742,45871435
743,45871435
741,45871437
742,45871437
743,45871437
741,45871439
742,45871439
743,45871439
741,45871441
742,45871441
743,45871441
741,45871443
742,45871443
743,45871443
741,45871445
742,45871445
743,45871445
741,45871447
742,45871447
743,45871447
741,45871449
742,45871449
743,45871449
741,45871451
742,45871451
743,45871451
741,45871453
742,45871453
743,45871453
741,45871455
742,45871455
743,45871455
741,45871457
742,45871457
743,45871457
741,45871459
742,45871459
743,45871459
741,45871461
742,45871461
743,45871461
741,45871463
742,45871463
743,45871463
741,45871465
742,45871465
743,45871465
741,45871467
742,45871467
743,45871467
741,45871469
742,45871469
743,45871469
741,45871471
742,45871471
743,45871471
741,45871473
742,45871473
743,45871473
741,45871475
742,45871475
743,45871475
741,45871477
742,45871477
743,45871477
741,45871479
742,45871479
743,45871479
741,45871481
742,45871481
743,45871481
741,45871483
742,45871483
743,45871483
741,45871485
742,45871485
743,45871485
741,45871487
742,45871487
743,45871487
741,45871488
742,45871488
743,45871488
741,45871491
742,45871491
743,45871491
741,45871493
742,45871493
743,45871493
741,45871495
742,45871495
743,45871495
741,45871497
742,45871497
743,45871497
741,45871498
742,45871498
743,45871498
741,45871753
742,45871753
743,45871753
741,45871755
742,45871755
743,45871755
741,45871759
742,45871759
743,45871759
741,45871760
742,45871760
743,45871760
741,45871761
742,45871761
743,45871761
741,45871762
742,45871762
743,45871762
741,45871763
742,45871763
743,45871763
741,45871933
742,45871933
743,45871933
741,45871934
742,45871934
743,45871934
741,45871935
742,45871935
743,45871935
741,45871936
742,45871936
743,45871936
741,45871937
742,45871937
743,45871937
741,45871938
742,45871938
743,45871938
741,45871939
742,45871939
743,45871939
741,45872185
742,45872185
743,45872185
741,45985090
742,45985090
743,45985090
741,45985092
742,45985092
743,45985092
741,45985094
742,45985094
743,45985094
741,45985096
742,45985096
743,45985096
741,45985098
742,45985098
743,45985098
741,45985100
742,45985100
743,45985100
741,45985102
742,45985102
743,45985102
741,45985104
742,45985104
743,45985104
741,45985106
742,45985106
743,45985106
741,45985108
742,45985108
743,45985108
741,45985110
742,45985110
743,45985110
741,45985112
742,45985112
743,45985112
741,45985114
742,45985114
743,45985114
741,45985116
742,45985116
743,45985116
741,45985118
742,45985118
743,45985118
741,45985120
742,45985120
743,45985120
741,45985122
742,45985122
743,45985122
741,45985124
742,45985124
743,45985124
741,45985126
742,45985126
743,45985126
741,45985128
742,45985128
743,45985128
741,45985130
742,45985130
743,45985130
741,45985132
742,45985132
743,45985132
741,45985134
742,45985134
743,45985134
741,45985136
742,45985136
743,45985136
741,45985138
742,45985138
743,45985138
741,45985140
742,45985140
743,45985140
741,45985143
742,45985143
743,45985143
741,45985144
742,45985144
743,45985144
741,45985146
742,45985146
743,45985146
741,45985148
742,45985148
743,45985148
741,45985150
742,45985150
743,45985150
741,45985153
742,45985153
743,45985153
741,45985405
742,45985405
743,45985405
741,45985406
742,45985406
743,45985406
741,45985408
742,45985408
743,45985408
741,45985410
742,45985410
743,45985410
741,45985411
742,45985411
743,45985411
741,45985412
742,45985412
743,45985412
741,45985576
742,45985576
743,45985576
741,45985577
742,45985577
743,45985577
741,45985579
742,45985579
743,45985579
741,45985580
742,45985580
743,45985580
741,45985581
742,45985581
743,45985581
741,45985582
742,45985582
743,45985582
741,45985583
742,45985583
743,45985583
741,45985584
742,45985584
743,45985584
741,45985585
742,45985585
743,45985585
741,45985586
742,45985586
743,45985586
741,45985612
742,45985612
743,45985612
741,45985644
742,45985644
743,45985644
741,45985842
742,45985842
743,45985842
741,45968250
742,45968250
743,45968250
741,45968252
742,45968252
743,45968252
741,45968254
742,45968254
743,45968254
741,45968256
742,45968256
743,45968256
741,45968258
742,45968258
743,45968258
741,45968260
742,45968260
743,45968260
741,45968262
742,45968262
743,45968262
741,45968264
742,45968264
743,45968264
741,45968266
742,45968266
743,45968266
741,45968406
742,45968406
743,45968406
741,45968408
742,45968408
743,45968408
741,45968410
742,45968410
743,45968410
741,45968412
742,45968412
743,45968412
741,45968414
742,45968414
743,45968414
741,45968416
742,45968416
743,45968416
741,45968418
742,45968418
743,45968418
741,45968420
742,45968420
743,45968420
741,45968422
742,45968422
743,45968422
741,45968444
742,45968444
743,45968444
741,45968446
742,45968446
743,45968446
741,45968448
742,45968448
743,45968448
741,45968450
742,45968450
743,45968450
741,45968452
742,45968452
743,45968452
741,45968454
742,45968454
743,45968454
741,45968456
742,45968456
743,45968456
741,45968458
742,45968458
743,45968458
741,45968460
742,45968460
743,45968460
741,45968462
742,45968462
743,45968462
741,45968615
742,45968615
743,45968615
741,45968617
742,45968617
743,45968617
741,45968619
742,45968619
743,45968619
741,45968621
742,45968621
743,45968621
741,45968623
742,45968623
743,45968623
741,45968625
742,45968625
743,45968625
741,45968627
742,45968627
743,45968627
741,45968629
742,45968629
743,45968629
741,45968631
742,45968631
743,45968631
741,45968633
742,45968633
743,45968633
741,45968684
742,45968684
743,45968684
741,45968686
742,45968686
743,45968686
741,45968688
742,45968688
743,45968688
741,45968690
742,45968690
743,45968690
741,45968692
742,45968692
743,45968692
741,45968694
742,45968694
743,45968694
741,45968696
742,45968696
743,45968696
741,45968698
742,45968698
743,45968698
741,45968700
742,45968700
743,45968700
741,45968702
742,45968702
743,45968702
741,45968704
742,45968704
743,45968704
741,45968770
742,45968770
743,45968770
741,45968772
742,45968772
743,45968772
741,45968774
742,45968774
743,45968774
741,45968776
742,45968776
743,45968776
741,45968778
742,45968778
743,45968778
741,45968780
742,45968780
743,45968780
741,45968782
742,45968782
743,45968782
741,45968784
742,45968784
743,45968784
741,45968786
742,45968786
743,45968786
741,45968790
742,45968790
743,45968790
741,45968792
742,45968792
743,45968792
741,45968794
742,45968794
743,45968794
741,45968796
742,45968796
743,45968796
741,45968798
742,45968798
743,45968798
741,45968800
742,45968800
743,45968800
741,45968802
742,45968802
743,45968802
741,45968804
742,45968804
743,45968804
741,45968806
742,45968806
743,45968806
741,45968808
742,45968808
743,45968808
741,45968817
742,45968817
743,45968817
741,45968819
742,45968819
743,45968819
741,45968821
742,45968821
743,45968821
741,45968823
742,45968823
743,45968823
741,45968825
742,45968825
743,45968825
741,45968827
742,45968827
743,45968827
741,45968829
742,45968829
743,45968829
741,45968831
742,45968831
743,45968831
741,45968833
742,45968833
743,45968833
741,45968835
742,45968835
743,45968835
741,45968837
742,45968837
743,45968837
741,45968860
742,45968860
743,45968860
741,45968862
742,45968862
743,45968862
741,45968864
742,45968864
743,45968864
741,45968866
742,45968866
743,45968866
741,45968868
742,45968868
743,45968868
741,45968870
742,45968870
743,45968870
741,45968872
742,45968872
743,45968872
741,45968874
742,45968874
743,45968874
741,45968876
742,45968876
743,45968876
741,45968878
742,45968878
743,45968878
741,45968880
742,45968880
743,45968880
741,45968884
742,45968884
743,45968884
741,45968886
742,45968886
743,45968886
741,45968888
742,45968888
743,45968888
741,45968890
742,45968890
743,45968890
741,45968892
742,45968892
743,45968892
741,45968894
742,45968894
743,45968894
741,45968896
742,45968896
743,45968896
741,45968898
742,45968898
743,45968898
741,45968911
742,45968911
743,45968911
741,45968913
742,45968913
743,45968913
741,45968915
742,45968915
743,45968915
741,45968917
742,45968917
743,45968917
741,45968919
742,45968919
743,45968919
741,45968921
742,45968921
743,45968921
741,45968923
742,45968923
743,45968923
741,45968925
742,45968925
743,45968925
741,45968932
742,45968932
743,45968932
741,45968934
742,45968934
743,45968934
741,45968936
742,45968936
743,45968936
741,45968938
742,45968938
743,45968938
741,45968940
742,45968940
743,45968940
741,45968942
742,45968942
743,45968942
741,45968944
742,45968944
743,45968944
741,45968946
742,45968946
743,45968946
741,45969037
742,45969037
743,45969037
741,45969081
742,45969081
743,45969081
741,45969339
742,45969339
743,45969339
741,45969340
742,45969340
743,45969340
741,45969341
742,45969341
743,45969341
741,45969342
742,45969342
743,45969342
741,45969343
742,45969343
743,45969343
741,45969344
742,45969344
743,45969344
741,45969345
742,45969345
743,45969345
741,45969366
742,45969366
743,45969366
741,45969636
742,45969636
743,45969636
741,45969741
742,45969741
743,45969741
741,45969765
742,45969765
743,45969765
741,45969769
742,45969769
743,45969769
741,45969781
742,45969781
743,45969781
741,45969890
742,45969890
743,45969890
741,45969891
742,45969891
743,45969891
741,45969894
742,45969894
743,45969894
741,45969913
742,45969913
743,45969913
741,45969915
742,45969915
743,45969915
741,45969916
742,45969916
743,45969916
741,45969932
742,45969932
743,45969932
741,45969944
742,45969944
743,45969944
741,45969956
742,45969956
743,45969956
741,45969974
742,45969974
743,45969974
741,45970013
742,45970013
743,45970013
741,45970034
742,45970034
743,45970034
741,45970035
742,45970035
743,45970035
741,45970050
742,45970050
743,45970050
741,45970051
742,45970051
743,45970051
741,45970054
742,45970054
743,45970054
741,45970055
742,45970055
743,45970055
741,45970163
742,45970163
743,45970163
741,45972600
742,45972600
743,45972600
741,45972602
742,45972602
743,45972602
741,45972604
742,45972604
743,45972604
741,45972606
742,45972606
743,45972606
741,45972608
742,45972608
743,45972608
741,45972610
742,45972610
743,45972610
741,45972612
742,45972612
743,45972612
741,45972614
742,45972614
743,45972614
741,45972616
742,45972616
743,45972616
741,45972756
742,45972756
743,45972756
741,45972758
742,45972758
743,45972758
741,45972760
742,45972760
743,45972760
741,45972762
742,45972762
743,45972762
741,45972764
742,45972764
743,45972764
741,45972766
742,45972766
743,45972766
741,45972768
742,45972768
743,45972768
741,45972770
742,45972770
743,45972770
741,45972772
742,45972772
743,45972772
741,45972794
742,45972794
743,45972794
741,45972796
742,45972796
743,45972796
741,45972798
742,45972798
743,45972798
741,45972800
742,45972800
743,45972800
741,45972802
742,45972802
743,45972802
741,45972804
742,45972804
743,45972804
741,45972806
742,45972806
743,45972806
741,45972808
742,45972808
743,45972808
741,45972810
742,45972810
743,45972810
741,45972812
742,45972812
743,45972812
741,45972965
742,45972965
743,45972965
741,45972967
742,45972967
743,45972967
741,45972969
742,45972969
743,45972969
741,45972971
742,45972971
743,45972971
741,45972973
742,45972973
743,45972973
741,45972975
742,45972975
743,45972975
741,45972977
742,45972977
743,45972977
741,45972979
742,45972979
743,45972979
741,45972981
742,45972981
743,45972981
741,45972983
742,45972983
743,45972983
741,45973034
742,45973034
743,45973034
741,45973036
742,45973036
743,45973036
741,45973038
742,45973038
743,45973038
741,45973040
742,45973040
743,45973040
741,45973042
742,45973042
743,45973042
741,45973044
742,45973044
743,45973044
741,45973046
742,45973046
743,45973046
741,45973048
742,45973048
743,45973048
741,45973050
742,45973050
743,45973050
741,45973052
742,45973052
743,45973052
741,45973054
742,45973054
743,45973054
741,45973120
742,45973120
743,45973120
741,45973122
742,45973122
743,45973122
741,45973124
742,45973124
743,45973124
741,45973126
742,45973126
743,45973126
741,45973128
742,45973128
743,45973128
741,45973130
742,45973130
743,45973130
741,45973132
742,45973132
743,45973132
741,45973134
742,45973134
743,45973134
741,45973136
742,45973136
743,45973136
741,45973140
742,45973140
743,45973140
741,45973142
742,45973142
743,45973142
741,45973144
742,45973144
743,45973144
741,45973146
742,45973146
743,45973146
741,45973148
742,45973148
743,45973148
741,45973150
742,45973150
743,45973150
741,45973152
742,45973152
743,45973152
741,45973154
742,45973154
743,45973154
741,45973156
742,45973156
743,45973156
741,45973158
742,45973158
743,45973158
741,45973167
742,45973167
743,45973167
741,45973169
742,45973169
743,45973169
741,45973171
742,45973171
743,45973171
741,45973173
742,45973173
743,45973173
741,45973175
742,45973175
743,45973175
741,45973177
742,45973177
743,45973177
741,45973179
742,45973179
743,45973179
741,45973181
742,45973181
743,45973181
741,45973183
742,45973183
743,45973183
741,45973185
742,45973185
743,45973185
741,45973187
742,45973187
743,45973187
741,45973210
742,45973210
743,45973210
741,45973212
742,45973212
743,45973212
741,45973214
742,45973214
743,45973214
741,45973216
742,45973216
743,45973216
741,45973218
742,45973218
743,45973218
741,45973220
742,45973220
743,45973220
741,45973222
742,45973222
743,45973222
741,45973224
742,45973224
743,45973224
741,45973226
742,45973226
743,45973226
741,45973228
742,45973228
743,45973228
741,45973230
742,45973230
743,45973230
741,45973234
742,45973234
743,45973234
741,45973236
742,45973236
743,45973236
741,45973238
742,45973238
743,45973238
741,45973240
742,45973240
743,45973240
741,45973242
742,45973242
743,45973242
741,45973244
742,45973244
743,45973244
741,45973246
742,45973246
743,45973246
741,45973248
742,45973248
743,45973248
741,45973261
742,45973261
743,45973261
741,45973263
742,45973263
743,45973263
741,45973265
742,45973265
743,45973265
741,45973267
742,45973267
743,45973267
741,45973269
742,45973269
743,45973269
741,45973271
742,45973271
743,45973271
741,45973273
742,45973273
743,45973273
741,45973275
742,45973275
743,45973275
741,45973282
742,45973282
743,45973282
741,45973284
742,45973284
743,45973284
741,45973286
742,45973286
743,45973286
741,45973288
742,45973288
743,45973288
741,45973290
742,45973290
743,45973290
741,45973292
742,45973292
743,45973292
741,45973294
742,45973294
743,45973294
741,45973296
742,45973296
743,45973296
741,45973387
742,45973387
743,45973387
741,45973431
742,45973431
743,45973431
741,45973689
742,45973689
743,45973689
741,45973690
742,45973690
743,45973690
741,45973691
742,45973691
743,45973691
741,45973692
742,45973692
743,45973692
741,45973693
742,45973693
743,45973693
741,45973694
742,45973694
743,45973694
741,45973695
742,45973695
743,45973695
741,45973716
742,45973716
743,45973716
741,45973986
742,45973986
743,45973986
741,45974091
742,45974091
743,45974091
741,45974115
742,45974115
743,45974115
741,45974119
742,45974119
743,45974119
741,45974131
742,45974131
743,45974131
741,45974240
742,45974240
743,45974240
741,45974241
742,45974241
743,45974241
741,45974244
742,45974244
743,45974244
741,45974263
742,45974263
743,45974263
741,45974265
742,45974265
743,45974265
741,45974266
742,45974266
743,45974266
741,45974282
742,45974282
743,45974282
741,45974294
742,45974294
743,45974294
741,45974306
742,45974306
743,45974306
741,45974324
742,45974324
743,45974324
741,45974363
742,45974363
743,45974363
741,45974384
742,45974384
743,45974384
741,45974385
742,45974385
743,45974385
741,45974400
742,45974400
743,45974400
741,45974401
742,45974401
743,45974401
741,45974404
742,45974404
743,45974404
741,45974405
742,45974405
743,45974405
741,45974513
742,45974513
743,45974513
741,45974898
742,45974898
743,45974898
741,45974900
742,45974900
743,45974900
741,45974902
742,45974902
743,45974902
741,45974904
742,45974904
743,45974904
741,45974906
742,45974906
743,45974906
741,45974908
742,45974908
743,45974908
741,45974910
742,45974910
743,45974910
741,45974912
742,45974912
743,45974912
741,45974914
742,45974914
743,45974914
741,45975054
742,45975054
743,45975054
741,45975056
742,45975056
743,45975056
741,45975058
742,45975058
743,45975058
741,45975060
742,45975060
743,45975060
741,45975062
742,45975062
743,45975062
741,45975064
742,45975064
743,45975064
741,45975066
742,45975066
743,45975066
741,45975068
742,45975068
743,45975068
741,45975070
742,45975070
743,45975070
741,45975092
742,45975092
743,45975092
741,45975094
742,45975094
743,45975094
741,45975096
742,45975096
743,45975096
741,45975098
742,45975098
743,45975098
741,45975100
742,45975100
743,45975100
741,45975102
742,45975102
743,45975102
741,45975104
742,45975104
743,45975104
741,45975106
742,45975106
743,45975106
741,45975108
742,45975108
743,45975108
741,45975110
742,45975110
743,45975110
741,45975263
742,45975263
743,45975263
741,45975265
742,45975265
743,45975265
741,45975267
742,45975267
743,45975267
741,45975269
742,45975269
743,45975269
741,45975271
742,45975271
743,45975271
741,45975273
742,45975273
743,45975273
741,45975275
742,45975275
743,45975275
741,45975277
742,45975277
743,45975277
741,45975279
742,45975279
743,45975279
741,45975281
742,45975281
743,45975281
741,45975332
742,45975332
743,45975332
741,45975334
742,45975334
743,45975334
741,45975336
742,45975336
743,45975336
741,45975338
742,45975338
743,45975338
741,45975340
742,45975340
743,45975340
741,45975342
742,45975342
743,45975342
741,45975344
742,45975344
743,45975344
741,45975346
742,45975346
743,45975346
741,45975348
742,45975348
743,45975348
741,45975350
742,45975350
743,45975350
741,45975352
742,45975352
743,45975352
741,45975418
742,45975418
743,45975418
741,45975420
742,45975420
743,45975420
741,45975422
742,45975422
743,45975422
741,45975424
742,45975424
743,45975424
741,45975426
742,45975426
743,45975426
741,45975428
742,45975428
743,45975428
741,45975430
742,45975430
743,45975430
741,45975432
742,45975432
743,45975432
741,45975434
742,45975434
743,45975434
741,45975438
742,45975438
743,45975438
741,45975440
742,45975440
743,45975440
741,45975442
742,45975442
743,45975442
741,45975444
742,45975444
743,45975444
741,45975446
742,45975446
743,45975446
741,45975448
742,45975448
743,45975448
741,45975450
742,45975450
743,45975450
741,45975452
742,45975452
743,45975452
741,45975454
742,45975454
743,45975454
741,45975456
742,45975456
743,45975456
741,45975465
742,45975465
743,45975465
741,45975467
742,45975467
743,45975467
741,45975469
742,45975469
743,45975469
741,45975471
742,45975471
743,45975471
741,45975473
742,45975473
743,45975473
741,45975475
742,45975475
743,45975475
741,45975477
742,45975477
743,45975477
741,45975479
742,45975479
743,45975479
741,45975481
742,45975481
743,45975481
741,45975483
742,45975483
743,45975483
741,45975485
742,45975485
743,45975485
741,45975508
742,45975508
743,45975508
741,45975510
742,45975510
743,45975510
741,45975512
742,45975512
743,45975512
741,45975514
742,45975514
743,45975514
741,45975516
742,45975516
743,45975516
741,45975518
742,45975518
743,45975518
741,45975520
742,45975520
743,45975520
741,45975522
742,45975522
743,45975522
741,45975524
742,45975524
743,45975524
741,45975526
742,45975526
743,45975526
741,45975528
742,45975528
743,45975528
741,45975532
742,45975532
743,45975532
741,45975534
742,45975534
743,45975534
741,45975536
742,45975536
743,45975536
741,45975538
742,45975538
743,45975538
741,45975540
742,45975540
743,45975540
741,45975542
742,45975542
743,45975542
741,45975544
742,45975544
743,45975544
741,45975546
742,45975546
743,45975546
741,45975559
742,45975559
743,45975559
741,45975561
742,45975561
743,45975561
741,45975563
742,45975563
743,45975563
741,45975565
742,45975565
